Noctua NF-F12 PWM chromax.black.swap,120 mm | 1500 rpm | 22.4 dB
サイズ KAZE FLEX 140 ROUND ARGB PWM 1800RPM KF1425FD18AR-P,140 mm | 1800 rpm | 26.4 dB | 2020-07-21発売
ADATA XPG VENTO 120 VENTO120-BKCWW,120 mm | 1200 rpm | 23.0 dB | 2020-12-11発売
Corsair ML120(2-Pack) CO-9050039-WW,120 mm | 2400 rpm | 37.0 dB | 2016-08-13発売
クーラーマスター SickleFlow 140 ARGB MFX-B4DN-14NPA-R1,140 mm | 1400 rpm | 27.0 dB | 2020-12-25発売
Silverstone Air Blazer 120R SST-AB120R-ARGB,120 mm | 2200 rpm | 35.6 dB | 2020-01-30発売
Noctua NF-A20 PWM,200 mm | 800 rpm | 18.1 dB
Alseye SC-120-B,120 mm | 1000 rpm | 18.0 dB | 2019-04-24発売
Thermaltake Riing Plus 12 RGB Radiator Fan TT Premium Edition CL-F053-PL12SW-A,120 mm | 1500 rpm | 24.7 dB | 2017-09-01発売
Be Quiet SILENT WINGS 3 140mm PWM High-Speed BL071,140 mm | 1600 rpm | 28.1 dB | 2016-10-12発売
クーラーマスター SickleFlow 92 MFX-B9NN-23NPK-R1,92 mm | 2300 rpm | 25.0 dB | 2020-12-25発売
サイズ KAZE FLEX 120 RGB PWM SU1225FD12MR-RHP,120 mm | 1200 rpm | 24.9 dB | 2018-06-14発売
Noctua NF-A14 PWM chromax.black.swap,140 mm | 1500 rpm | 24.6 dB
クーラーマスター MasterFan MF200R RGB R4-200R-08FC-R1,200 mm | 800 rpm | 28.0 dB | 2018-05-11発売
サイズ KAZE-FLEX 92 Slim RGB PWM 2500rpm KF9215FD25R-P,92 mm | 2500 rpm | 23.2 dB | 2019-10-10発売
Thermaltake Pure Duo 14 ARGB Sync 2Pack CL-F098-PL14SW-A,140 mm | 1500 rpm | 33.5 dB | 2020-10-02発売
GELID Solutions Silent Pro 14,140 mm | 1500 rpm | 27.8 dB | 2017-11-01発売
Corsair ML140 Single Pack CO-9050050-WW,140 mm | 2000 rpm | 2021-01-16発売
Noctua NF-P12 redux-1300 PWM,120 mm | 1300 rpm | 19.8 dB
NZXT AER RGB2 HF-28140-B1,140 mm | 1500 rpm | 33.0 dB | 2018-10-26発売
サイズ KAZE-FLEX 92mm PWM KF9225FD23-P,92 mm | 2300 rpm | 28.8 dB | 2019-07-25発売
サイズ KAZE FLEX 120 WHITE PWM 1200RPM KF1225FD12W-P,120 mm | 1200 rpm | 24.9 dB | 2020-07-21発売
クーラーマスター SickleFlow 120 RGB MFX-B2DN-18NPC-R1,120 mm | 1800 rpm | 27.0 dB | 2020-08-14発売
クーラーマスター MasterFan MF200R ARGB R4-200R-08FA-R1,200 mm | 800 rpm | 28.0 dB | 2019-07-26発売
クーラーマスター SickleFlow 120 Blue MFX-B2DN-18NPB-R1,120 mm | 1800 rpm | 27.0 dB | 2020-08-14発売
Lian Li UNI FAN SL120 WT 3Pack UF-SL120-3W,1900 rpm | 31.0 dB | 2020-09-07発売
Thermaltake Pure Duo 12 ARGB Sync 2Pack CL-F115-PL12SW-A,120 mm | 1500 rpm | 28.0 dB | 2020-10-02発売
Deepcool MF120 GT-3in1 DP-GS-F12-AR-MF120GT-3P,120 mm | 1800 rpm | 35.0 dB | 2020-06-05発売
クーラーマスター MasterFan SF120M MFZ-B2NN-20NPK-R1,120 mm | 2000 rpm | 22.0 dB | 2019-11-01発売
Bitfenix Spectre PRO All White 120mm BFF-SPRO-12025WW-RP,120 mm | 1200 rpm | 18.9 dB | 2017-11-01発売
Corsair iCUE QL120 RGB Triple Fan Kit with Lighting Node CORE CO-9050104-WW,120 mm | 1500 rpm | 26.0 dB | 2020-04-25発売
In Win Saturn ASN120 FN-ASN120-3PK,120 mm | 1800 rpm | 35.0 dB | 2020-10-23発売
クーラーマスター MasterFan SF360R ARGB MFX-B2D3-18NPA-R1,120 mm | 1800 rpm | 30.0 dB | 2019-10-11発売
Corsair iCUE QL120 RGB Single Pack CO-9050103-WW,120 mm | 1500 rpm | 26.0 dB | 2020-04-25発売
Silverstone SST-FN124B,120 mm | 1500 rpm | 18.0 dB | 2019-03-26発売
クーラーマスター SickleFlow 120 White MFX-B2DN-18NPW-R1,120 mm | 1800 rpm | 27.0 dB | 2020-08-14発売
Thermaltake Riing Quad PLUS 14 RGB 3Pack CL-F089-PL14SW-A,140 mm | 1400 rpm | 26.1 dB | 2020-04-17発売
クーラーマスター SickleFlow 80 MFX-B8NN-25NPK-R1,80 mm | 2500 rpm | 25.0 dB | 2020-12-25発売
Akasa Vegas X7 AK-FN093,120 mm | 1200 rpm | 23.2 dB | 2017-05-23発売
クーラーマスター SickleFlow 120 Red MFX-B2DN-18NPR-R1,120 mm | 1800 rpm | 27.0 dB | 2020-08-14発売
Thermaltake Riing Trio PLUS 14 RGB Radiator Fan TT Premium Edition 3Pack CL-F077-PL14SW-A,140 mm | 1400 rpm | 26.5 dB | 2019-03-15発売
サイズ KAZE-FLEX 120mm SLIM PWM RGB KF1215FD18R-P,120 mm | 1800 rpm | 30.0 dB | 2019-07-25発売
Corsair LL140 RGB 2Fan Pack with Lighting Node PRO CO-9050074-WW,140 mm | 1300 rpm | 25.0 dB | 2017-12-09発売
オウルテック OWL-FE0625M-BK,60 mm | 4500 rpm | 32.0 dB | 2016-12-01発売
Corsair LL120 RGB Single Pack CO-9050091-WW,120 mm | 2200 rpm | 36.0 dB | 2019-02-16発売
Fractal Design FD-FAN-DYN-X2-GP14-WTO,140 mm | 1000 rpm | 18.9 dB | 2018-12-07発売
クーラーマスター MasterFan SF240R ARGB MFX-B2D2-18NPA-R1,120 mm | 1800 rpm | 30.0 dB | 2019-10-11発売
Noctua NF-A8 PWM chromax.black.swap,80 mm | 2200 rpm | 17.7 dB
