サイズ KAZE-FLEX 92 Slim RGB PWM 2500rpm KF9215FD25R-P,92 mm | 2500 rpm | 23.2 dB | 2019-10-10発売,1308
Deepcool CF140-2in1 DP-FA-RGB-CF140-2,140 mm | 1200 rpm | 24.0 dB,3278
Noctua NF-A20 PWM chromax.black.swap,200 mm | 800 rpm | 18.1 dB,4708
Fractal Design FD-FAN-DYN-X2-GP12-BK,120 mm | 1200 rpm | 19.4 dB | 2016-11-01発売,1544
Corsair AF120 LED 2018 Triple Pack CO-9050082-WW,120 mm | 1400 rpm | 26.0 dB | 2019-02-02発売,4120
ProArtist MAGISTERIAL12,120 mm | 1550 rpm | 27.0 dB | 2020-12-03発売,1580
Be Quiet PURE WINGS 2 140mm PWM BL040,140 mm | 1000 rpm | 19.8 dB,1730
Deepcool RF120B DP-FLED-RF120-BL,120 mm | 1300 rpm | 21.9 dB,495
クーラーマスター SickleFlow 120 Blue MFX-B2DN-18NPB-R1,120 mm | 1800 rpm | 27.0 dB | 2020-08-14発売,1078
Fractal Design FD-FAN-DYN-X2-GP14-PWM-WT,140 mm | 1700 rpm | 33.7 dB | 2018-12-07発売,2475
クーラーマスター SickleFlow 92 MFX-B9NN-23NPK-R1,92 mm | 2300 rpm | 25.0 dB | 2020-12-25発売,1188
Corsair ML140 Single Pack CO-9050050-WW,140 mm | 2000 rpm | 2021-01-16発売,2640
Noctua NF-A8 PWM chromax.black.swap,80 mm | 2200 rpm | 17.7 dB,2618
Enermax T.B.Silence UCTBA12P,120 mm | 1500 rpm | 15.8 dB | 2018-06-23発売,1992
Noctua NF-F12 industrialPPC-3000 PWM,120 mm | 3000 rpm | 43.5 dB,3014
NZXT AER F RF-AF120-B1,120 mm | 1500 rpm | 31.0 dB | 2017-08-05発売,1918
Bitfenix Spectre PRO All White 120mm BFF-SPRO-12025WW-RP,120 mm | 1200 rpm | 18.9 dB | 2017-11-01発売,615
Silverstone Air Penetrator 120i PRO SST-AP120i-PRO,120 mm | 2000 rpm | 38.9 dB | 2020-04-23発売,1848
オウルテック OWL-FE1225LLC-GN,120 mm | 1500 rpm | 32.0 dB | 2019-08-01発売,781
Noctua NF-A6x25 PWM,60 mm | 3000 rpm | 19.3 dB,1958
Be Quiet PURE WINGS 2 120mm PWM BL039,120 mm | 1500 rpm | 20.2 dB,1780
