Corsair CX550M CP-9020102-JP,550 W | ATX/EPS | 80PLUS Bronze | プラグイン対応 | 2016-04-02発売
クーラーマスター V SFX Gold 750W MPY-7501-SFHAGV-JP,750 W | SFX | 80PLUS Gold | プラグイン対応 | 2020-11-20発売
Silverstone SST-ST45SF V3,450 W | SFX | 80PLUS Bronze
Thermaltake SMART 350W STANDARD PS-SPD-0350NPCWJP-W,350 W | ATX | 80PLUS Standard | 2016-05-04発売
クーラーマスター V850 Gold MPY-8501-AFAAGV-JP,850 W | ATX | 80PLUS Gold | プラグイン対応 | 2019-06-07発売
Corsair RM850x CP-9020188-JP,850 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2019-01-19発売
玄人志向 KRPW-SXP600W/90+,600 W | SFX | 80PLUS Gold | プラグイン対応 | 2018-10-01発売
ASUS ROG-STRIX-850W-WHITE-EDITION,850 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2020-08-07発売
サイズ CORE-TFX275,275 W | TFX | 2017-01-12発売
ASUS ROG-STRIX-850W-GOLD,850 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-08-07発売
サイズ 剛短4 プラグイン SPGT4-700P,700 W | ATX/EPS | 80PLUS Bronze | プラグイン対応 | 2019-01-01発売
クーラーマスター V1300 PLATINUM MPZ-D001-AFBAPV-JP,1300 W | ATX | 80PLUS Platinum | プラグイン対応 | 2019-12-13発売
Corsair RM650x CP-9020178-JP,650 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2018-06-23発売
Seasonic FOCUS-PX-750,750 W | ATX | 80PLUS Platinum | プラグイン対応
Super Flower LEADEX V Gold 1000W,1000 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2020-07-22発売
NZXT Cシリーズ C850 NP-C850M-JP,850 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2020-06-12発売
Antec SIGNATURE1000 Platinum,1000 W | ATX | 80PLUS Platinum | プラグイン対応 | 2020-10-03発売
Corsair RM550x CP-9020177-JP,550 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2018-06-23発売
Thermaltake TOUGHPOWER GX1 RGB GOLD 500W PS-TPD-0500NHFAGJ-1,500 W | ATX/EPS | 80PLUS Gold | 2018-12-21発売
Corsair SF450 Platinum CP-9020181-JP,450 W | SFX/ATX/EPS | 80PLUS Platinum | プラグイン対応 | 2018-11-03発売
ASUS ROG-THOR-850P,852 W | ATX | 80PLUS Platinum | プラグイン対応 | 2018-11-22発売
Thermaltake TOUGHPOWER GX1 RGB GOLD 700W PS-TPD-0700NHFAGJ-1,700 W | ATX/EPS | 80PLUS Gold | 2018-12-21発売
Seasonic SSR-650TR,650 W | ATX | 80PLUS Titanium | プラグイン対応
Deepcool DP-GD-DQ650-M-V2L,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-06-26発売
Super Flower LEADEX V Gold 750W,750 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2020-07-22発売
FSP Hydro PTM PRO 850W HPT2-850M,850 W | ATX | 80PLUS Platinum | プラグイン対応 | 2020-11-06発売
Super Flower LEADEX III GOLD ARGB 750W,750 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2019-09-14発売
Super Flower LEADEX III GOLD 650W,650 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2019-09-14発売
Thermaltake TOUGHPOWER PF1 ARGB PLATINUM 850W PS-TPD-0850F3FAPJ-1,850 W | 80PLUS Platinum | プラグイン対応 | 2019-07-26発売
Deepcool DP-BZ-DA700N,700 W | ATX | 80PLUS Bronze | 2020-08-28発売
Silverstone SST-ST75F-GS V3,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2019-03-08発売
クーラーマスター V750 Gold MPY-7501-AFAAGV-JP,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2019-06-07発売
Thermaltake TOUGHPOWER GF1 ARGB GOLD 650W PS-TPD-0650F3FAGJ-1,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2019-12-20発売
クーラーマスター V1000 PLATINUM MPZ-A001-AFBAPV-JP,1000 W | ATX | 80PLUS Platinum | プラグイン対応 | 2019-12-13発売
Antec HCG850 GOLD,850 W | ATX | 80PLUS Gold | プラグイン対応 | 2018-06-09発売
FSP HEXA 85+ 650W HA650,650 W | ATX/EPS | 80PLUS Bronze | 2020-11-21発売
Silverstone SST-ET550-HG-Rev,550 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-08-28発売
Silverstone SST-SX450-B,450 W | SFX/ATX | 80PLUS Bronze | 2019-12-12発売
Antec SIGNATURE1000 Titanium,1000 W | ATX | 80PLUS Titanium | プラグイン対応 | 2020-10-03発売
Deepcool DP-BZ-DA500N,500 W | ATX | 80PLUS Bronze | 2020-08-28発売
FSP Hydro S 750W HS-750,750 W | ATX/EPS | 80PLUS Silver | 2020-11-06発売
Corsair RM750x CP-9020179-JP,750 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2018-04-14発売
Corsair CV450 CP-9020209-JP,450 W | ATX/EPS | 80PLUS Bronze | 2020-02-15発売
Seasonic FOCUS-GX-650,650 W | ATX | 80PLUS Gold | プラグイン対応
Seasonic FOCUS-GX-850,850 W | ATX | 80PLUS Gold | プラグイン対応
ASUS ROG-STRIX-650W-GOLD,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-08-07発売
Silverstone SST-DA1650-G,1650 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-09-14発売
Silverstone SST-ET650-HG-Rev,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-08-19発売
クーラーマスター V SFX Gold 550W MPY-5501-SFHAGV-JP,550 W | SFX | 80PLUS Gold | プラグイン対応 | 2020-11-20発売
玄人志向 KRPW-GK650W/90+,650 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2017-11-01発売
サイズ 剛短4 プラグイン SPGT4-500P,500 W | ATX/EPS | 80PLUS Bronze | プラグイン対応 | 2019-01-01発売
Thermaltake Smart BX1 RGB 650W BRONZE PS-SPR-0650NHFABJ-1,650 W | ATX/EPS | 80PLUS Bronze | 2018-11-30発売
Corsair SF450 CP-9020104-JP,450 W | SFX/ATX/EPS | 80PLUS Gold | プラグイン対応 | 2016-05-14発売
ADATA XPG CORE REACTOR COREREACTOR850G-BKCJP,850 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-12-11発売
In Win CB-1250W IW-CB1250,1250 W | ATX/EPS | 80PLUS Platinum | プラグイン対応 | 2018-12-19発売
Seasonic PRIME-TX-850,850 W | ATX | 80PLUS Titanium | プラグイン対応 | 2020-06-11発売
Super Flower LEADEX V Gold 650W,650 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2020-07-22発売
FSP HEXA 85+ 450W HA450,450 W | ATX/EPS | 80PLUS Bronze | 2020-11-21発売
クーラーマスター V SFX Gold 650W MPY-6501-SFHAGV-JP,650 W | SFX | 80PLUS Gold | プラグイン対応 | 2020-11-20発売
Phanteks REVOLT X PSU PH-P1200PS,1200 W | ATX | 80PLUS Platinum | プラグイン対応
Silverstone SST-TX300,300 W | TFX | 80PLUS Bronze | 2017-03-17発売
Antec HCG750 GOLD,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2018-06-09発売
